DEB [20160308-01:45:01.479] thr=1   paramiko.transport: starting thread (client mode): 0x31c2048L
DEB [20160308-01:45:04.490] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.506] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.506] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.506] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.506] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.506] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Portfolio_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.522] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.522] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.538] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.538] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.538] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.585] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.585] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.585] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.585] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.585] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Fixed_Rate_Bond_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.599] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.599] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.599] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.599] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.599] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.615] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.615] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.615] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.615] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.615] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_T-Bill_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.631] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.631] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.631] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.631] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.631] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.647] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.663] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.663] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.663] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.663] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Foreign_Exchange_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.677] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.677] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.677] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.677] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.677] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.694] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.710] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.710] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.710] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.710] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Floating_Rate_Note_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.724] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.724] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.724] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.740] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.740] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.756] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.756] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.756] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.756] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.756] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Repo_Reverse_Repo_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.772] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.772] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.772] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.772] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.772] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.834] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.834] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.834] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.834] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.834] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_Position_OTC_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.849] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.849] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.849] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv', 'rb')
DEB [20160308-01:45:04.849] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv', 'rb') -> 00000000
DEB [20160308-01:45:04.849] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv')
DEB [20160308-01:45:04.881] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:04.881] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.881] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv.mrk', 'rb')
DEB [20160308-01:45:04.881] thr=2   paramiko.transport.sftp: [chan 1] open('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv.mrk', 'rb') -> 00000000
DEB [20160308-01:45:04.881] thr=2   paramiko.transport.sftp: [chan 1] stat('/opt/ctr/ctr/ctrapp/ctr/ctrarchive/outfiles/riskwatch/ANVILNY_CSM_Inflation_Linked_Bond_D_20160224_16_Stress_Testing.csv.mrk')
DEB [20160308-01:45:04.897] thr=2   paramiko.transport.sftp: [chan 1] close(00000000)
DEB [20160308-01:45:05.006] thr=1   paramiko.transport: EOF in transport thread
